41205,佐賀県伊万里市,36,山代公民館,佐賀県伊万里市山代町久原2697-2,1,1,1,1,1,1,1,1,1,33.310923,129.809774,
41205,佐賀県伊万里市,37,山代東小学校グラウンド,佐賀県伊万里市山代町久原65,1,1,1,1,1,1,1,1,,33.30462035,129.8130318,
41205,佐賀県伊万里市,38,山代西小学校グラウンド,佐賀県伊万里市山代町西分4475-1,1,1,1,1,1,1,1,1,,33.32351267,129.7851165,
41205,佐賀県伊万里市,39,山代中学校グラウンド,佐賀県伊万里市山代町久原3080-1,1,1,1,1,1,1,1,1,,33.31522281,129.8084047,
41205,佐賀県伊万里市,40,浦ノ崎運動広場,佐賀県伊万里市山代町立岩390-1,1,1,1,1,1,1,1,1,,33.33353355,129.7926656,
41205,佐賀県伊万里市,41,伊万里湾大橋球技場グラウンド,佐賀県伊万里市山代町楠久津145-25,1,1,1,1,1,1,1,1,,33.299349933727,129.82470960043,
41206,佐賀県武雄市,1,武雄市役所,佐賀県武雄市武雄町大字昭和12-10,1,1,,1,,1,1,,,33.1947175231123,130.02151442029,
41206,佐賀県武雄市,2,武雄市文化会館,佐賀県武雄市武雄町大字武雄5538‐1,1,1,,,,1,1,,1,33.191179,130.022206,
41206,佐賀県武雄市,3,武雄小学校,佐賀県武雄市武雄町大字富岡9159,1,1,,1,,1,1,,1,33.198919,130.018698,
41206,佐賀県武雄市,4,御船が丘小学校,佐賀県武雄市武雄町大字武雄4595,1,1,,1,,1,1,,1,33.186759,130.026808,
41206,佐賀県武雄市,5,武雄中学校,佐賀県武雄市武雄町大字富岡11606,1,1,,1,,1,1,,1,33.200766,130.026875,
41206,佐賀県武雄市,6,武雄市勤労者福祉会館,佐賀県武雄市武雄町大字富岡11690‐1,1,1,,,,1,1,,,33.200135,130.025155,
41206,佐賀県武雄市,7,国土交通省武雄河川事務所,佐賀県武雄市武雄町大字昭和745,1,1,,1,,1,1,,,33.196371,130.030581,
41206,佐賀県武雄市,8,橘公民館,佐賀県武雄市橘町大字大日8507-7,1,1,,1,,1,1,,1,33.18045804416612,130.05421514747712,
41206,佐賀県武雄市,9,橘小学校,佐賀県武雄市橘町大字片白8718‐1,1,1,,1,,1,1,,1,33.181978,130.054987,
41206,佐賀県武雄市,10,朝日小学校,佐賀県武雄市朝日町大字甘久4354‐1,1,1,,1,,1,1,,1,33.214165,130.03877,
41206,佐賀県武雄市,11,"国土交通省武雄河川事務所 朝日出張所",佐賀県武雄市朝日町大字甘久1521‐6,1,1,,1,,1,1,,,33.2081,130.043995,
41206,佐賀県武雄市,12,若木公民館,佐賀県武雄市若木町大字川古7474,1,1,,1,,1,1,,1,33.254824,129.990718,
41206,佐賀県武雄市,13,若木小学校,佐賀県武雄市若木町大字川古8038,1,1,,1,,1,1,,1,33.253701,129.995105,
41206,佐賀県武雄市,14,武内公民館,佐賀県武雄市武内町大字真手野28044,1,1,,1,,1,1,,1,33.230419,129.963551,
41206,佐賀県武雄市,15,武内小学校,佐賀県武雄市武内町大字梅野乙15041‐2,1,1,,1,,1,1,,1,33.226046,129.962274,
41206,佐賀県武雄市,16,武雄北中学校,佐賀県武雄市武内町大字真手野25956‐3,1,1,,1,,1,1,,1,33.242142,129.976382,
41206,佐賀県武雄市,17,東川登公民館,佐賀県武雄市東川登町大字永野6240‐8,1,1,,1,,1,1,,1,33.161791,130.002066,
41206,佐賀県武雄市,18,東川登小学校,佐賀県武雄市東川登町大字永野5893,1,1,,1,,1,1,,1,33.161072,129.998492,
